rank,content_id,client_id,position_tier,avg_position,impressions_90d,ctr,expected_ctr_for_tier,ctr_gap_score,reason_low_ctr_vs_tier,reason_high_stakes,reason_also_low_engagement
1996,content_97b56413e7a3,client_19581e27de,striking,10.7,4935,0.02,0.17,0.15000000000000002,True,False,True
1997,content_1ad241fb521a,client_b4944c6ff0,top_3,1.1,4391,0.05,0.2,0.15000000000000002,True,False,True
1998,content_bd2d7246b9eb,client_19581e27de,striking,17.0,4282,0.02,0.17,0.15000000000000002,True,False,False
1999,content_8b9d9d013337,client_4e07408562,striking,10.4,4235,0.02,0.17,0.15000000000000002,True,False,False
2000,content_0be51c9e6cbd,client_f369cb89fc,top_3,0.7,4205,0.05,0.2,0.15000000000000002,True,False,True
2001,content_f8f3899a82eb,client_4e07408562,striking,10.5,4064,0.02,0.17,0.15000000000000002,True,False,True
2002,content_39dbf0817270,client_19581e27de,top_3,1.3,3755,0.05,0.2,0.15000000000000002,True,False,True
2003,content_0f7cd02a7fbb,client_19581e27de,top_3,2.7,3669,0.05,0.2,0.15000000000000002,True,False,True
2004,content_980d9aa1fa90,client_19581e27de,top_3,2.8,2215,0.05,0.2,0.15000000000000002,True,False,True
2005,content_6752b50ee577,client_bbb965ab0c,top_3,2.9,2142,0.05,0.2,0.15000000000000002,True,False,False
2006,content_7422ecda04a6,client_f369cb89fc,top_3,2.8,2046,0.05,0.2,0.15000000000000002,True,False,True
2007,content_647e177596e9,client_19581e27de,page_1,7.4,111222,0.09,0.24,0.15,True,True,False
2008,content_42d423551e2c,client_6208ef0f77,page_1,4.8,106652,0.09,0.24,0.15,True,True,False
2009,content_76e77629e9f1,client_349c41201b,page_1,5.7,105643,0.09,0.24,0.15,True,True,True
2010,content_7787faf11636,client_19581e27de,page_1,6.8,90393,0.09,0.24,0.15,True,True,False
2011,content_ae059ff4f1a3,client_d029fa3a95,page_1,4.0,89761,0.09,0.24,0.15,True,True,False
2012,content_396019fec61a,client_4e07408562,page_1,3.8,83362,0.09,0.24,0.15,True,True,False
2013,content_e1be0c7a2dc2,client_19581e27de,page_1,6.5,77342,0.09,0.24,0.15,True,True,False
2014,content_156df458c02c,client_19581e27de,page_1,6.5,55281,0.09,0.24,0.15,True,True,False
2015,content_eaebd42b43cd,client_19581e27de,page_1,7.5,49350,0.09,0.24,0.15,True,True,True
2016,content_3437133c7ccf,client_4e07408562,page_1,7.0,49256,0.09,0.24,0.15,True,True,False
2017,content_95982201c5e1,client_19581e27de,page_1,5.0,48501,0.09,0.24,0.15,True,True,False
2018,content_10a4180682c1,client_4e07408562,page_1,8.3,47670,0.09,0.24,0.15,True,True,False
2019,content_c24628e0c175,client_19581e27de,page_1,6.6,47016,0.09,0.24,0.15,True,True,False
2020,content_3844363ff6b4,client_624b60c58c,page_1,8.0,40913,0.09,0.24,0.15,True,True,False
2021,content_0685c8001a43,client_19581e27de,page_1,6.3,39737,0.09,0.24,0.15,True,True,False
2022,content_0720fccc3955,client_19581e27de,page_1,6.1,33993,0.09,0.24,0.15,True,True,True
2023,content_49a514fb49fb,client_19581e27de,page_1,7.3,33558,0.09,0.24,0.15,True,True,True
2024,content_906ece393bec,client_19581e27de,page_1,6.0,33377,0.09,0.24,0.15,True,True,False
2025,content_57a03eb85e75,client_6208ef0f77,page_1,9.3,32092,0.09,0.24,0.15,True,True,False
2026,content_bf658584d14d,client_f369cb89fc,page_1,6.7,31511,0.09,0.24,0.15,True,True,False
2027,content_629841fd8f2f,client_f74efabef1,page_1,6.3,30306,0.09,0.24,0.15,True,True,False
2028,content_f18c99b3daa2,client_4e07408562,page_1,6.7,28061,0.09,0.24,0.15,True,True,False
2029,content_e03c56bdbec9,client_19581e27de,page_1,8.5,27472,0.09,0.24,0.15,True,True,False
2030,content_f8a33e340cdd,client_19581e27de,page_1,5.7,24668,0.09,0.24,0.15,True,True,True
2031,content_669a866b963f,client_f74efabef1,page_1,6.0,23791,0.09,0.24,0.15,True,True,True
2032,content_12b8d8a8d62f,client_19581e27de,page_1,5.7,23326,0.09,0.24,0.15,True,True,True
2033,content_f48309254bb6,client_19581e27de,page_1,4.9,21363,0.09,0.24,0.15,True,True,False
2034,content_cd51be5dfcdb,client_19581e27de,page_1,3.8,20757,0.09,0.24,0.15,True,True,False
2035,content_1f046767cc6b,client_19581e27de,page_1,8.3,20751,0.09,0.24,0.15,True,True,False
2036,content_dd22c0ecbc10,client_19581e27de,page_1,7.2,20118,0.09,0.24,0.15,True,True,True
2037,content_d20b4e742dc6,client_19581e27de,page_1,5.8,19900,0.09,0.24,0.15,True,True,True
2038,content_a468a880360f,client_19581e27de,page_1,6.9,19571,0.09,0.24,0.15,True,True,True
2039,content_582241994f52,client_19581e27de,page_1,4.9,19426,0.09,0.24,0.15,True,True,True
2040,content_67b7450f085b,client_4e07408562,page_1,7.8,19261,0.09,0.24,0.15,True,True,True
2041,content_9482bcc10a81,client_19581e27de,page_1,5.1,17859,0.09,0.24,0.15,True,True,False
2042,content_ab4910f75007,client_19581e27de,page_1,4.8,17460,0.09,0.24,0.15,True,True,True
2043,content_468aa3110cc6,client_4e07408562,page_1,5.9,16951,0.09,0.24,0.15,True,True,False
2044,content_4e5f8f3d7d9f,client_19581e27de,page_1,4.7,16255,0.09,0.24,0.15,True,True,True
2045,content_05cea8ec7c41,client_19581e27de,page_1,5.2,16029,0.09,0.24,0.15,True,True,True
2046,content_61ec52007f84,client_f369cb89fc,page_1,5.1,15214,0.09,0.24,0.15,True,True,False
2047,content_3af850076450,client_3fdba35f04,page_1,5.8,14887,0.09,0.24,0.15,True,True,False
2048,content_e13351483551,client_19581e27de,page_1,7.9,14042,0.09,0.24,0.15,True,True,False
2049,content_20e2e0f25e50,client_19581e27de,page_1,5.4,12871,0.09,0.24,0.15,True,True,True
2050,content_bb5ed626c5b6,client_19581e27de,page_1,6.0,12571,0.09,0.24,0.15,True,True,True
2051,content_9ec9942edf13,client_f74efabef1,page_1,8.8,12425,0.09,0.24,0.15,True,True,False
2052,content_4bdb1714c2d3,client_19581e27de,page_1,8.4,12387,0.09,0.24,0.15,True,True,False
2053,content_2a0e2853b9be,client_19581e27de,page_1,5.7,12180,0.09,0.24,0.15,True,True,True
2054,content_24d9e83b9e50,client_19581e27de,page_1,6.6,11031,0.09,0.24,0.15,True,True,False
2055,content_5c7c5413d5e8,client_f74efabef1,page_1,7.1,10745,0.09,0.24,0.15,True,True,False
2056,content_f8bb8ac0d015,client_19581e27de,page_1,7.6,10555,0.09,0.24,0.15,True,True,True
2057,content_85a5d72ba44b,client_19581e27de,page_1,4.1,9809,0.09,0.24,0.15,True,True,True
2058,content_acb1c2fc44d2,client_19581e27de,page_1,8.6,9769,0.09,0.24,0.15,True,True,False
2059,content_025e4f8ab09b,client_f74efabef1,page_1,7.7,9709,0.09,0.24,0.15,True,True,False
2060,content_4e2fe580b441,client_2c624232cd,page_1,8.0,9375,0.09,0.24,0.15,True,True,False
2061,content_df1e8cee858c,client_f369cb89fc,page_1,4.9,9188,0.09,0.24,0.15,True,True,False
2062,content_3efa3a7c46bb,client_f74efabef1,page_1,8.8,8878,0.09,0.24,0.15,True,True,False
2063,content_fdbcf987fae1,client_4e07408562,page_1,6.8,8797,0.09,0.24,0.15,True,False,False
2064,content_9992603441ba,client_19581e27de,page_1,6.8,8624,0.09,0.24,0.15,True,False,False
2065,content_7b15ac91c741,client_19581e27de,page_1,8.8,8533,0.09,0.24,0.15,True,False,False
2066,content_a767891dc17a,client_3fdba35f04,page_1,10.0,8020,0.09,0.24,0.15,True,False,False
2067,content_be4404b68e21,client_19581e27de,page_1,6.4,7912,0.09,0.24,0.15,True,False,False
2068,content_bddef9c4c470,client_19581e27de,page_1,6.0,7870,0.09,0.24,0.15,True,False,True
2069,content_0f61f4c94440,client_a88a7902cb,page_1,9.9,7534,0.09,0.24,0.15,True,False,False
2070,content_6eef5d9075a4,client_19581e27de,page_1,9.9,7519,0.09,0.24,0.15,True,False,False
2071,content_c6bcd1109516,client_b4944c6ff0,page_1,4.9,7480,0.09,0.24,0.15,True,False,False
2072,content_3f4cc94eb328,client_19581e27de,page_1,8.8,7457,0.09,0.24,0.15,True,False,False
2073,content_f72b2dfb8501,client_19581e27de,page_1,8.0,7436,0.09,0.24,0.15,True,False,False
2074,content_b8b476a852b3,client_19581e27de,page_1,7.5,7383,0.09,0.24,0.15,True,False,False
2075,content_a1c230882d7a,client_4e07408562,page_1,8.4,7008,0.09,0.24,0.15,True,False,True
2076,content_32ec31ac4e39,client_19581e27de,page_1,5.7,6958,0.09,0.24,0.15,True,False,False
2077,content_cc9e8d3acf31,client_f74efabef1,page_1,8.8,6855,0.09,0.24,0.15,True,False,False
2078,content_73998fbede9e,client_6208ef0f77,page_1,8.3,6672,0.09,0.24,0.15,True,False,False
2079,content_c69a6690bce7,client_19581e27de,page_1,9.1,6505,0.09,0.24,0.15,True,False,True
2080,content_08086664af1f,client_19581e27de,page_1,8.5,6427,0.09,0.24,0.15,True,False,True
2081,content_3f1c0a942d56,client_19581e27de,page_1,6.6,5776,0.09,0.24,0.15,True,False,True
2082,content_db6479551754,client_4e07408562,page_1,7.9,5697,0.09,0.24,0.15,True,False,True
2083,content_00e228943abc,client_3fdba35f04,page_1,9.3,5658,0.09,0.24,0.15,True,False,False
2084,content_1d8ef3a0cb04,client_19581e27de,page_1,7.3,5628,0.09,0.24,0.15,True,False,False
2085,content_565a4bcaa5b7,client_9400f1b21c,page_1,7.5,5617,0.09,0.24,0.15,True,False,False
2086,content_e27c228f9496,client_19581e27de,page_1,8.7,5436,0.09,0.24,0.15,True,False,False
2087,content_55b3c6c65818,client_19581e27de,page_1,7.5,5416,0.09,0.24,0.15,True,False,True
2088,content_669d78cacaec,client_19581e27de,page_1,6.8,5273,0.09,0.24,0.15,True,False,True
2089,content_8959896b02fb,client_19581e27de,page_1,7.5,4702,0.09,0.24,0.15,True,False,True
2090,content_c1175b0a087d,client_6208ef0f77,page_1,8.1,4597,0.09,0.24,0.15,True,False,False
2091,content_225b9492fc4b,client_2c624232cd,page_1,7.9,4543,0.09,0.24,0.15,True,False,False
2092,content_609bdf9d98cd,client_4e07408562,page_1,4.0,4523,0.09,0.24,0.15,True,False,False
2093,content_b9d5bfd7a8e2,client_19581e27de,page_1,8.8,4515,0.09,0.24,0.15,True,False,False
2094,content_5ea8d5d3052a,client_19581e27de,page_1,8.6,4489,0.09,0.24,0.15,True,False,True
2095,content_cb2230ac0dc9,client_6208ef0f77,page_1,9.3,4472,0.09,0.24,0.15,True,False,True
2096,content_87308fd38e5f,client_19581e27de,page_1,5.6,4444,0.09,0.24,0.15,True,False,False
2097,content_def925a85437,client_6208ef0f77,page_1,5.2,4425,0.09,0.24,0.15,True,False,True
2098,content_722d07e69788,client_2c624232cd,page_1,7.5,4347,0.09,0.24,0.15,True,False,False
2099,content_68694e236918,client_19581e27de,page_1,6.5,4275,0.09,0.24,0.15,True,False,False
2100,content_1cc231e1a58f,client_3fdba35f04,page_1,8.6,4246,0.09,0.24,0.15,True,False,False
2101,content_62653d10cc38,client_f369cb89fc,page_1,8.3,3484,0.09,0.24,0.15,True,False,False
2102,content_e04eb9549989,client_3fdba35f04,page_1,3.6,3393,0.09,0.24,0.15,True,False,False
2103,content_538a8fbcf006,client_f74efabef1,page_1,8.9,3371,0.09,0.24,0.15,True,False,False
2104,content_02b7cfbc3c95,client_19581e27de,page_1,4.1,3370,0.09,0.24,0.15,True,False,True
2105,content_128f179b2136,client_19581e27de,page_1,5.2,3352,0.09,0.24,0.15,True,False,True
2106,content_b2b7c1ff357d,client_19581e27de,page_1,5.9,3273,0.09,0.24,0.15,True,False,True
2107,content_39c6aa59ad63,client_19581e27de,page_1,9.4,3264,0.09,0.24,0.15,True,False,True
2108,content_8b2e8582eb57,client_7f2253d7e2,page_1,8.5,3256,0.09,0.24,0.15,True,False,False
2109,content_644fa664b5a5,client_19581e27de,page_1,5.1,2321,0.09,0.24,0.15,True,False,True
2110,content_54fc8b1eac23,client_19581e27de,page_1,6.0,2308,0.09,0.24,0.15,True,False,True
2111,content_30c123cdca3e,client_19581e27de,page_1,5.3,2306,0.09,0.24,0.15,True,False,False
2112,content_c81eb07e2450,client_3fdba35f04,page_1,7.6,2285,0.09,0.24,0.15,True,False,True
2113,content_f9bb6357fd28,client_d029fa3a95,page_1,6.9,2275,0.09,0.24,0.15,True,False,True
2114,content_176ba6ef4760,client_19581e27de,page_1,5.8,2273,0.09,0.24,0.15,True,False,True
2115,content_23ad9360c680,client_6208ef0f77,page_1,8.6,2242,0.09,0.24,0.15,True,False,False
2116,content_8cce989ebeea,client_19581e27de,page_1,5.1,2241,0.09,0.24,0.15,True,False,True
2117,content_8e3e0657ab5d,client_19581e27de,page_1,9.6,2218,0.09,0.24,0.15,True,False,True
2118,content_99a952ead4ee,client_19581e27de,page_1,5.0,2206,0.09,0.24,0.15,True,False,True
2119,content_22d1de934457,client_f74efabef1,page_1,4.3,2184,0.09,0.24,0.15,True,False,True
2120,content_40c4b909be70,client_19581e27de,page_1,5.9,2182,0.09,0.24,0.15,True,False,False
2121,content_9ab644e794aa,client_f74efabef1,page_1,8.5,2154,0.09,0.24,0.15,True,False,True
2122,content_010b9063e59e,client_4e07408562,page_1,9.9,2149,0.09,0.24,0.15,True,False,True
2123,content_328784812162,client_3fdba35f04,page_1,7.3,2143,0.09,0.24,0.15,True,False,False
2124,content_ab3d8332877e,client_6208ef0f77,page_1,4.4,2129,0.09,0.24,0.15,True,False,True
2125,content_ecd0b428fcae,client_3fdba35f04,page_1,4.2,2114,0.09,0.24,0.15,True,False,False
2126,content_01618358b525,client_4e07408562,page_1,7.9,2110,0.09,0.24,0.15,True,False,True
2127,content_a83c86a8d70c,client_19581e27de,page_1,7.7,2109,0.09,0.24,0.15,True,False,True
2128,content_f3a6399711da,client_4e07408562,page_1,5.4,1162,0.09,0.24,0.15,True,False,False
2129,content_01ece29d6894,client_6208ef0f77,page_1,4.4,1161,0.09,0.24,0.15,True,False,True
2130,content_c3b5e633104e,client_9400f1b21c,page_1,8.0,1157,0.09,0.24,0.15,True,False,False
2131,content_944947a9d51e,client_624b60c58c,page_1,9.0,1157,0.09,0.24,0.15,True,False,False
2132,content_a32f80dbc0d0,client_19581e27de,page_1,4.5,1149,0.09,0.24,0.15,True,False,False
2133,content_740be374d84e,client_3fdba35f04,page_1,8.0,1148,0.09,0.24,0.15,True,False,True
2134,content_0b7b472bfcb3,client_19581e27de,page_1,8.9,1141,0.09,0.24,0.15,True,False,True
2135,content_e83fc5cb6313,client_19581e27de,page_1,7.3,1140,0.09,0.24,0.15,True,False,False
2136,content_db08f6c70e4b,client_19581e27de,page_1,7.4,1139,0.09,0.24,0.15,True,False,True
2137,content_2230586bb0c4,client_4e07408562,page_1,5.0,1135,0.09,0.24,0.15,True,False,True
2138,content_cd285594b32b,client_6208ef0f77,page_1,7.3,1134,0.09,0.24,0.15,True,False,False
2139,content_36991252f44a,client_4e07408562,page_1,7.0,1133,0.09,0.24,0.15,True,False,False
2140,content_8bacc954df94,client_3fdba35f04,page_1,8.1,1132,0.09,0.24,0.15,True,False,False
2141,content_93cf60235201,client_19581e27de,page_1,8.7,1124,0.09,0.24,0.15,True,False,True
2142,content_1db3db7b06c0,client_3fdba35f04,page_1,8.7,1123,0.09,0.24,0.15,True,False,False
2143,content_3b4f01eb6c70,client_4e07408562,page_1,6.0,1118,0.09,0.24,0.15,True,False,True
2144,content_a45fb5dc4413,client_19581e27de,page_1,8.2,1110,0.09,0.24,0.15,True,False,True
2145,content_df3184adada1,client_3fdba35f04,page_1,9.9,1108,0.09,0.24,0.15,True,False,False
2146,content_f36eeddc975b,client_19581e27de,page_1,4.9,1107,0.09,0.24,0.15,True,False,True
2147,content_4f605060a428,client_4e07408562,page_1,5.3,1106,0.09,0.24,0.15,True,False,True
2148,content_748eec1effc6,client_19581e27de,page_1,8.7,1106,0.09,0.24,0.15,True,False,True
2149,content_f8aa00130a0b,client_f74efabef1,page_1,9.6,1103,0.09,0.24,0.15,True,False,False
2150,content_331265758b39,client_3fdba35f04,page_1,9.5,1094,0.09,0.24,0.15,True,False,False
2151,content_ed4f9ab58560,client_4e07408562,page_1,7.7,1094,0.09,0.24,0.15,True,False,True
2152,content_07e2e331a274,client_19581e27de,page_1,4.0,1092,0.09,0.24,0.15,True,False,True
2153,content_b3761099dea5,client_19581e27de,page_1,4.4,1092,0.09,0.24,0.15,True,False,True
2154,content_a9a332a1c302,client_19581e27de,page_1,6.9,1090,0.09,0.24,0.15,True,False,True
2155,content_8c778d844f05,client_7f2253d7e2,page_1,5.3,1089,0.09,0.24,0.15,True,False,False
2156,content_f8019ade3334,client_3fdba35f04,page_1,8.0,1084,0.09,0.24,0.15,True,False,False
2157,content_4c5aa1c92120,client_19581e27de,page_1,8.8,1066,0.09,0.24,0.15,True,False,False
2158,content_f3abf132d293,client_3fdba35f04,page_1,8.3,1065,0.09,0.24,0.15,True,False,False
2159,content_df1b23f184a2,client_6208ef0f77,page_1,5.1,1063,0.09,0.24,0.15,True,False,False
2160,content_ad65e579404c,client_19581e27de,page_1,7.6,1062,0.09,0.24,0.15,True,False,False
2161,content_0d38364f7e61,client_19581e27de,page_1,8.2,1057,0.09,0.24,0.15,True,False,True
2162,content_2c33267371d0,client_19581e27de,page_1,8.1,1057,0.09,0.24,0.15,True,False,True
2163,content_e9fc6b13a90e,client_19581e27de,page_1,4.7,1056,0.09,0.24,0.15,True,False,False
2164,content_8223440cd40c,client_6208ef0f77,striking,17.9,35051,0.03,0.17,0.14,True,True,False
2165,content_f4e210ee0c27,client_7f2253d7e2,top_3,1.6,24784,0.06,0.2,0.14,True,True,False
2166,content_b8fb3b4ab624,client_19581e27de,striking,11.4,19242,0.03,0.17,0.14,True,True,False
2167,content_263cb1bc7b20,client_19581e27de,striking,12.9,17891,0.03,0.17,0.14,True,True,False
2168,content_179caec11499,client_f369cb89fc,striking,16.1,17217,0.03,0.17,0.14,True,True,False
2169,content_4e47036c4e87,client_6208ef0f77,striking,15.4,14865,0.03,0.17,0.14,True,True,True
2170,content_b1bc831deff1,client_4e07408562,striking,12.1,11744,0.03,0.17,0.14,True,True,False
2171,content_111dcd1398da,client_6208ef0f77,striking,15.6,10907,0.03,0.17,0.14,True,True,False
2172,content_c18c914ed20c,client_4e07408562,striking,12.4,10822,0.03,0.17,0.14,True,True,True
2173,content_237f4933da0e,client_19581e27de,striking,13.2,10415,0.03,0.17,0.14,True,True,False
2174,content_afa114dc512c,client_f369cb89fc,top_3,2.2,10277,0.06,0.2,0.14,True,True,False
2175,content_4cd4de97b693,client_6208ef0f77,striking,11.7,9781,0.03,0.17,0.14,True,True,True
2176,content_71af382e191c,client_624b60c58c,striking,10.0,9700,0.03,0.17,0.14,True,True,False
2177,content_8ca50876b0df,client_3fdba35f04,striking,18.3,8699,0.03,0.17,0.14,True,False,False
2178,content_65a668d53c13,client_7f2253d7e2,top_3,2.9,8305,0.06,0.2,0.14,True,False,False
2179,content_87b71326c01a,client_349c41201b,striking,16.6,7318,0.03,0.17,0.14,True,False,True
2180,content_28eb3cdd98a5,client_19581e27de,striking,12.9,7285,0.03,0.17,0.14,True,False,False
2181,content_d3df5ec0ed71,client_3fdba35f04,striking,12.1,6921,0.03,0.17,0.14,True,False,False
2182,content_3599cd19eda6,client_bbb965ab0c,striking,12.2,6822,0.03,0.17,0.14,True,False,False
2183,content_9aba30e52e43,client_19581e27de,striking,11.0,6616,0.03,0.17,0.14,True,False,True
2184,content_6aab4f66d067,client_4e07408562,striking,14.2,6561,0.03,0.17,0.14,True,False,True
2185,content_34f1efdc673f,client_19581e27de,striking,12.4,6119,0.03,0.17,0.14,True,False,True
2186,content_3737573e6c27,client_19581e27de,striking,12.4,6116,0.03,0.17,0.14,True,False,True
2187,content_5820260936ca,client_4e07408562,striking,11.2,6004,0.03,0.17,0.14,True,False,True
2188,content_4949d6107538,client_f369cb89fc,top_3,1.9,5105,0.06,0.2,0.14,True,False,False
2189,content_5a9629ab92d4,client_19581e27de,top_3,2.4,4813,0.06,0.2,0.14,True,False,True
2190,content_186489efe6f4,client_6208ef0f77,top_3,2.3,4792,0.06,0.2,0.14,True,False,True
2191,content_ce5841ce77f4,client_6208ef0f77,striking,18.6,3989,0.03,0.17,0.14,True,False,True
2192,content_8e1ae7310cd3,client_19581e27de,striking,10.7,3959,0.03,0.17,0.14,True,False,False
2193,content_307210fafb45,client_7f2253d7e2,striking,18.3,3917,0.03,0.17,0.14,True,False,False
2194,content_a293c4149362,client_349c41201b,striking,14.2,3907,0.03,0.17,0.14,True,False,True
2195,content_1d58b0597212,client_7f2253d7e2,striking,15.0,3816,0.03,0.17,0.14,True,False,False
2196,content_c1fef945a63f,client_4e07408562,striking,13.4,3807,0.03,0.17,0.14,True,False,False
2197,content_3cbb3e28873b,client_19581e27de,striking,10.8,3802,0.03,0.17,0.14,True,False,True
2198,content_4ed1a50702db,client_19581e27de,striking,12.2,3698,0.03,0.17,0.14,True,False,True
2199,content_20cc5b77cd5c,client_3fdba35f04,striking,17.0,3616,0.03,0.17,0.14,True,False,False
2200,content_78416b39896a,client_6208ef0f77,striking,15.4,3460,0.03,0.17,0.14,True,False,False
